,State,District,Block,latLong
16902,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16903,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16904,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16905,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16906,Uttarakhand,Tehri Garhwal,Narendranagar,"[30.15999984741211, 78.28510284423828]"
16907,Uttarakhand,Tehri Garhwal,Jakhinidhar,"[30.314844131469727, 78.55413055419922]"
16908,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16909,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
16910,Uttarakhand,Garhwal,Kot,"[30.1485, 78.7745]"
16911,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16912,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16913,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16914,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16915,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16916,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16917,Uttarakhand,Garhwal,Kot,"[30.1485, 78.7745]"
16918,Uttarakhand,Garhwal,Pauri,"[30.148500442504883, 78.77449798583984]"
16919,Uttarakhand,Garhwal,Kot,"[30.1485, 78.7745]"
16920,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16921,Uttarakhand,Chamoli,Karanprayag,"[30.23731, 79.27945]"
16922,Uttarakhand,Chamoli,Tharali,"[30.078367233276367, 79.49613189697266]"
16923,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16924,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16925,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
16926,Uttarakhand,Chamoli,Karanprayag,"[30.23731, 79.27945]"
16927,Uttarakhand,Chamoli,Tharali,"[30.078367233276367, 79.49613189697266]"
16928,Uttarakhand,Chamoli,,"[30.403600692749023, 79.33090209960938]"
16929,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16930,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16931,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16932,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16933,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16934,Uttarakhand,Hardwar,Bhagwanpur,"[29.22459, 79.47941]"
16935,Uttarakhand,Hardwar,Bhagwanpur,"[29.22459, 79.47941]"
16936,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16937,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16938,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16939,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
16940,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16941,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
16942,Uttarakhand,Dehradun,,"[30.11745, 78.29801]"
16943,Uttarakhand,Dehradun,,"[30.11745, 78.29801]"
16944,Uttarakhand,Dehradun,,"[30.11745, 78.29801]"
16945,Uttarakhand,Dehradun,Doiwala,"[30.175899505615234, 78.12239837646484]"
16946,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16947,Uttarakhand,Dehradun,,"[30.11745, 78.29801]"
16948,Uttarakhand,Dehradun,,"[30.11745, 78.29801]"
16949,Uttarakhand,Dehradun,Doiwala,"[30.175899505615234, 78.12239837646484]"
16950,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16951,Uttarakhand,Dehradun,Sahaspur,"[30.11745, 78.29801]"
16952,Uttarakhand,Dehradun,Vikasnagar,"[30.466699600219727, 77.76809692382812]"
16953,Uttarakhand,Udham Singh Nagar,Bajpur,"[29.158000946044922, 79.14759826660156]"
16954,Uttarakhand,Udham Singh Nagar,Gadarpur,"[29.045299530029297, 79.24469757080078]"
16955,Uttarakhand,Udham Singh Nagar,Kasipur,"[29.20395, 78.95969]"
16956,Uttarakhand,Udham Singh Nagar,Khatima,"[28.922800064086914, 79.96900177001953]"
16957,Uttarakhand,Udham Singh Nagar,Khatima,"[28.922800064086914, 79.96900177001953]"
16958,Uttarakhand,Udham Singh Nagar,Gadarpur,"[29.045299530029297, 79.24469757080078]"
16959,Uttarakhand,Udham Singh Nagar,Khatima,"[28.922800064086914, 79.96900177001953]"
16960,Uttarakhand,Udham Singh Nagar,Jaspur,"[29.2811, 78.8242]"
16961,Uttarakhand,Udham Singh Nagar,Rudrapur,"[28.977800369262695, 79.40170288085938]"
16962,Uttarakhand,Udham Singh Nagar,Jaspur,"[29.2811, 78.8242]"
16963,Uttarakhand,Udham Singh Nagar,Kasipur,"[29.20395, 78.95969]"
16964,Uttarakhand,Udham Singh Nagar,Bajpur,"[29.158000946044922, 79.14759826660156]"
16965,Uttarakhand,Udham Singh Nagar,Kasipur,"[29.20395, 78.95969]"
16966,Uttarakhand,Udham Singh Nagar,Jaspur,"[29.2811, 78.8242]"
16967,Uttarakhand,Udham Singh Nagar,Jaspur,"[29.2811, 78.8242]"
16968,Uttarakhand,Udham Singh Nagar,Bajpur,"[29.158000946044922, 79.14759826660156]"
16969,Uttarakhand,Udham Singh Nagar,Rudrapur,"[28.977800369262695, 79.40170288085938]"
16970,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16971,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16972,Uttarakhand,Nainital,Dhari,"[29.33079719543457, 79.7459487915039]"
16973,Uttarakhand,Nainital,Dhari,"[29.33079719543457, 79.7459487915039]"
16974,Uttarakhand,Nainital,Dhari,"[29.33079719543457, 79.7459487915039]"
16975,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16976,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
16977,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
16978,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16979,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
16980,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16981,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
16982,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
16983,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16984,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16985,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16986,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16987,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
16988,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16989,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
16990,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16991,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16992,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16993,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16994,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
16995,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16996,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
16997,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16998,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
16999,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
17000,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
17001,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17002,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
17003,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
17004,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17005,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
17006,Uttarakhand,Pithoragarh,,"[29.5837, 80.2153]"
17007,Uttarakhand,Pithoragarh,,"[29.5837, 80.2153]"
17008,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
17009,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17010,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17011,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
17012,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17013,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17014,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17015,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
17016,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
17017,Uttarakhand,Pithoragarh,,"[29.5837, 80.2153]"
17018,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
17019,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
17020,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17021,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
17022,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
17023,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
17024,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
17025,Uttarakhand,Champawat,,"[29.3354, 80.0909]"
17026,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
17027,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
17028,Uttarakhand,Champawat,Champawat,"[29.335399627685547, 80.09089660644531]"
17029,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17030,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17031,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17032,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17033,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17034,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17035,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17036,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17037,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17038,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17039,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17040,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
17041,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17042,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17043,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17044,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17045,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17046,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17047,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17048,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17049,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17050,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17051,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17052,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17053,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17054,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17055,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17056,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17057,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17058,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17059,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17060,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17061,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17062,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17063,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17064,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17065,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
17066,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17067,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17068,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17069,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17070,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17071,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17072,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
17073,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
17074,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17075,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
17076,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17077,Uttarakhand,Almora,Chaukhutia,"[29.781, 79.23495]"
17078,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
17079,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17080,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
17081,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
17082,Uttarakhand,Almora,Chaukhutia,"[29.781, 79.23495]"
17083,Uttarakhand,Almora,Syaldeh,"[29.82478141784668, 79.17285919189453]"
17084,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
17085,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
17086,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
17087,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
17088,Uttarakhand,Almora,Dwarahat,"[29.774799346923828, 79.42729949951172]"
17089,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17090,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
17091,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
17092,Uttarakhand,Uttarkashi,BHATWARI,"[30.81329917907715, 78.62000274658203]"
17093,Uttarakhand,Uttarkashi,,"[30.93368, 78.53588]"
17094,Uttarakhand,Rudraprayag,Ukhimath,"[30.526762008666992, 79.10651397705078]"
17095,Uttarakhand,Rudraprayag,Agustmuni,"[30.28876, 78.97772]"
17096,Uttarakhand,Rudraprayag,,"[30.28876495361328, 78.97772216796875]"
17097,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
17098,Uttarakhand,Tehri Garhwal,Deoprayag,"[30.145700454711914, 78.60009765625]"
17099,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
17100,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
17101,Uttarakhand,Tehri Garhwal,Narendranagar,"[30.15999984741211, 78.28510284423828]"
17102,Uttarakhand,Tehri Garhwal,Narendranagar,"[30.15999984741211, 78.28510284423828]"
17103,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
17104,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
17105,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
17106,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
17107,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
17108,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
17109,Uttarakhand,Chamoli,Gairsain,"[30.04319190979004, 79.30979919433594]"
17110,Uttarakhand,Chamoli,Joshimath,"[30.554800033569336, 79.56600189208984]"
17111,Uttarakhand,Chamoli,Pokhri,"[30.344329833984375, 79.19981384277344]"
17112,Uttarakhand,Chamoli,,"[30.403600692749023, 79.33090209960938]"
17113,Uttarakhand,Chamoli,Pokhri,"[30.344329833984375, 79.19981384277344]"
17114,Uttarakhand,Chamoli,Tharali,"[30.078367233276367, 79.49613189697266]"
17115,Uttarakhand,Chamoli,Pokhri,"[30.344329833984375, 79.19981384277344]"
17116,Uttarakhand,Chamoli,Tharali,"[30.078367233276367, 79.49613189697266]"
17117,Uttarakhand,Chamoli,Tharali,"[30.078367233276367, 79.49613189697266]"
17118,Uttarakhand,Chamoli,Ghat,"[30.24995231628418, 79.46359252929688]"
17119,Uttarakhand,Chamoli,Gairsain,"[30.04319190979004, 79.30979919433594]"
17120,Uttarakhand,Chamoli,Tharali,"[30.078367233276367, 79.49613189697266]"
17121,Uttarakhand,Chamoli,Pokhri,"[30.344329833984375, 79.19981384277344]"
17122,Uttarakhand,Chamoli,Dasholi,"[30.4036, 79.3309]"
17123,Uttarakhand,Hardwar,Laksar,"[29.752199172973633, 78.02020263671875]"
17124,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
17125,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
17126,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
17127,Uttarakhand,Hardwar,Roorkee,"[30.06041, 78.28949]"
17128,Uttarakhand,Hardwar,,"[30.06041, 78.28949]"
17129,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
17130,Uttarakhand,Nainital,Bhimtal,"[29.35849952697754, 79.54840087890625]"
17131,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
17132,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
17133,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
17134,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
17135,Uttarakhand,Nainital,,"[29.38526, 79.46836]"
17136,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
17137,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
17138,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
17139,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
17140,Uttarakhand,Pithoragarh,Didihat,"[29.773099899291992, 80.28620147705078]"
17141,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
17142,Uttarakhand,Pithoragarh,Pithoragarh,"[29.5837, 80.2153]"
17143,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17144,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
17145,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17146,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
17147,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17148,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17149,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
17150,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
17151,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
17152,Uttarakhand,Pithoragarh,Munsyari,"[30.068199157714844, 80.23829650878906]"
17153,Uttarakhand,Pithoragarh,Dharchula,"[29.845500946044922, 80.5353012084961]"
17154,Uttarakhand,Pithoragarh,Gangolihat,"[29.656200408935547, 80.04049682617188]"
17155,Uttarakhand,Pithoragarh,Berinag,"[29.773700714111328, 80.05509948730469]"
17156,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
17157,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
17158,Uttarakhand,Champawat,Lohaghat,"[29.40329933166504, 80.08789825439453]"
17159,Uttarakhand,Champawat,Pati,"[29.39272117614746, 79.97557067871094]"
17160,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17161,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17162,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17163,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17164,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17165,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17166,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17167,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17168,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17169,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17170,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17171,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17172,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17173,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17174,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17175,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17176,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17177,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17178,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17179,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17180,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17181,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17182,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17183,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
17184,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17185,Uttarakhand,Bageshwar,Garur,"[29.901090621948242, 79.61247253417969]"
17186,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17187,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17188,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
17189,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17190,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17191,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17192,Uttarakhand,Bageshwar,,"[29.8383, 79.7739]"
17193,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17194,Uttarakhand,Bageshwar,Kapkot,"[29.952463150024414, 79.90180969238281]"
17195,Uttarakhand,Bageshwar,Bageshwar,"[29.8383, 79.7739]"
17196,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
17197,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
17198,Uttarakhand,Almora,Dhauladevi,"[29.59235, 79.65585]"
17199,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
17200,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
17201,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
17202,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
17203,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
17204,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
17205,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17206,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
17207,Uttarakhand,Almora,Dwarahat,"[29.774799346923828, 79.42729949951172]"
17208,Uttarakhand,Almora,Salt,"[29.59235, 79.65585]"
17209,Uttarakhand,Almora,Dwarahat,"[29.774799346923828, 79.42729949951172]"
17210,Uttarakhand,Almora,Dwarahat,"[29.774799346923828, 79.42729949951172]"
17211,Uttarakhand,Almora,,"[29.59235, 79.65585]"
17212,Uttarakhand,Almora,Tarikhet,"[29.59235, 79.65585]"
17213,Uttarakhand,Almora,Bhikyasain,"[29.700334548950195, 79.26535034179688]"
17214,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
17215,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
17217,Uttarakhand,Tehri Garhwal,Bhilingana,"[30.3754, 78.4339]"
17218,Uttarakhand,Tehri Garhwal,Deoprayag,"[30.145700454711914, 78.60009765625]"
17219,Uttarakhand,Tehri Garhwal,Chamba,"[30.347999572753906, 78.39330291748047]"
17220,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
17221,Uttarakhand,Tehri Garhwal,Pratapnagar,"[30.454397201538086, 78.48089599609375]"
17222,Uttarakhand,Tehri Garhwal,Deoprayag,"[30.145700454711914, 78.60009765625]"
17223,Uttarakhand,Tehri Garhwal,Thaludhar,"[30.3754, 78.4339]"
17224,Uttarakhand,Tehri Garhwal,Deoprayag,"[30.145700454711914, 78.60009765625]"
17225,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
17226,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
17227,Uttarakhand,Tehri Garhwal,,"[30.3754, 78.4339]"
